,worker_id,gender,age,party,voting_for,state,title,url,org,candidate,flesch,gunning_fog,readability,topic,favor,trust,group,is_complex,flesch_code,org_coded,disclose_source
286,36737825,female,18-29,republican,Donald Trump,TX,"Sanders, O'Malley criticize immigration raids at Iowa forum",http://hosted2.ap.org/apdefault/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-09-US--DEM%202016/id-36d0b67119f64688ad1213e54f5495ef,the Associated Press,Bernie Sanders,11.1,8.8,45.76,Immigration,0,0,B,1,1,5,1
287,36737825,female,18-29,republican,Donald Trump,TX,New Yorkers blast Cruz's comments on 'New York values',http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-15-US--Cruz-New%20York%20Values/id-1d883b4be3d04a2898b9dafad2200b02,the Associated Press,Ted Cruz,8.4,8.4,63.7,Campaign Finance,0,0,B,0,0,5,1
288,36737825,female,18-29,republican,Donald Trump,TX,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,CNN,Hillary Clinton,11.1,11.2,56.59,Immigration,1,1,B,0,0,1,1
289,36737825,female,18-29,republican,Donald Trump,TX,Hillary Clinton hopes for strong Latino turnout in Nevada,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,CNN,Hillary Clinton,13.0,12.0,46.1,Immigration,1,2,B,1,1,1,1
290,36807032,male,18-29,republican,Donald Trump,TX,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,1,B,0,0,1,1
291,36807032,male,18-29,republican,Donald Trump,TX,"Sanders, O'Malley criticize immigration raids at Iowa forum",http://hosted2.ap.org/apdefault/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-09-US--DEM%202016/id-36d0b67119f64688ad1213e54f5495ef,the Associated Press,Bernie Sanders,11.1,8.8,45.76,Immigration,0,1,B,1,1,5,1
292,36807032,male,18-29,republican,Donald Trump,TX,New Yorkers blast Cruz's comments on 'New York values',http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-15-US--Cruz-New%20York%20Values/id-1d883b4be3d04a2898b9dafad2200b02,the Associated Press,Ted Cruz,8.4,8.4,63.7,Campaign Finance,-1,-1,B,0,0,5,1
293,36807032,male,18-29,republican,Donald Trump,TX,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,CNN,Hillary Clinton,11.1,11.2,56.59,Immigration,1,0,B,0,0,1,1
294,36807032,male,18-29,republican,Donald Trump,TX,Hillary Clinton hopes for strong Latino turnout in Nevada,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,CNN,Hillary Clinton,13.0,12.0,46.1,Immigration,0,1,B,1,1,1,1
295,29936162,male,18-29,independent_other,Other,NY,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,0,0,B,0,0,1,1
296,29936162,male,18-29,independent_other,Other,NY,"Sanders, O'Malley criticize immigration raids at Iowa forum",http://hosted2.ap.org/apdefault/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-09-US--DEM%202016/id-36d0b67119f64688ad1213e54f5495ef,the Associated Press,Bernie Sanders,11.1,8.8,45.76,Immigration,0,1,B,1,1,5,1
297,29936162,male,18-29,independent_other,Other,NY,New Yorkers blast Cruz's comments on 'New York values',http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-15-US--Cruz-New%20York%20Values/id-1d883b4be3d04a2898b9dafad2200b02,the Associated Press,Ted Cruz,8.4,8.4,63.7,Campaign Finance,-1,1,B,0,0,5,1
298,29936162,male,18-29,independent_other,Other,NY,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,CNN,Hillary Clinton,11.1,11.2,56.59,Immigration,1,1,B,0,0,1,1
299,29936162,male,18-29,independent_other,Other,NY,Hillary Clinton hopes for strong Latino turnout in Nevada,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,CNN,Hillary Clinton,13.0,12.0,46.1,Immigration,1,1,B,1,1,1,1
300,36296882,female,18-29,no_affiliation,Donald Trump,WI,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,0,0,B,0,0,1,1
301,36296882,female,18-29,no_affiliation,Donald Trump,WI,Sanders to release letter from his doctor before Iowa caucuses,http://www.cnn.com/2016/01/16/politics/bernie-sanders-health-records-doctor/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Campaign Finance,0,-1,B,1,1,1,1
302,36296882,female,18-29,no_affiliation,Donald Trump,WI,Clinton: 'I know what it is like to come from behind and win in New Hampshire',http://www.cnn.com/2016/01/22/politics/hillary-clinton-new-hampshire-bernie-sanders/index.html,CNN,Hillary Clinton,13.0,13.2,51.52,Abortion,1,0,B,1,1,1,1
303,36296882,female,18-29,no_affiliation,Donald Trump,WI,First Draft: Donald Trump Turns His Fire on Nikki Haley,http://www.nytimes.com/politics/first-draft/2016/02/18/donald-trump-turns-his-fire-on-nikki-haley/,The New York Times,Donald Trump,5.2,6.4,77.23,Immigration,1,0,B,-1,-1,3,1
304,36296882,female,18-29,no_affiliation,Donald Trump,WI,Op-Ed Columnist: Is There Any Stopping Donald Trump?,http://www.nytimes.com/2016/02/21/opinion/is-there-any-stopping-donald-trump.html,The New York Times,Donald Trump,8.4,8.4,63.7,Abortion,1,0,B,0,0,3,1
305,36747744,male,18-29,republican,Donald Trump,TX,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,-1,B,0,0,1,1
306,36747744,male,18-29,republican,Donald Trump,TX,Sanders to release letter from his doctor before Iowa caucuses,http://www.cnn.com/2016/01/16/politics/bernie-sanders-health-records-doctor/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Campaign Finance,-1,0,B,1,1,1,1
307,36747744,male,18-29,republican,Donald Trump,TX,Clinton: 'I know what it is like to come from behind and win in New Hampshire',http://www.cnn.com/2016/01/22/politics/hillary-clinton-new-hampshire-bernie-sanders/index.html,CNN,Hillary Clinton,13.0,13.2,51.52,Abortion,1,0,B,1,1,1,1
308,36747744,male,18-29,republican,Donald Trump,TX,First Draft: Donald Trump Turns His Fire on Nikki Haley,http://www.nytimes.com/politics/first-draft/2016/02/18/donald-trump-turns-his-fire-on-nikki-haley/,The New York Times,Donald Trump,5.2,6.4,77.23,Immigration,0,-1,B,-1,-1,3,1
309,36747744,male,18-29,republican,Donald Trump,TX,Op-Ed Columnist: Is There Any Stopping Donald Trump?,http://www.nytimes.com/2016/02/21/opinion/is-there-any-stopping-donald-trump.html,The New York Times,Donald Trump,8.4,8.4,63.7,Abortion,1,1,B,0,0,3,1
310,21678835,male,30-49,democrat,Bernie Sanders,KY,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,1,B,0,0,1,1
311,21678835,male,30-49,democrat,Bernie Sanders,KY,Sanders to release letter from his doctor before Iowa caucuses,http://www.cnn.com/2016/01/16/politics/bernie-sanders-health-records-doctor/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Campaign Finance,0,0,B,1,1,1,1
312,21678835,male,30-49,democrat,Bernie Sanders,KY,Clinton: 'I know what it is like to come from behind and win in New Hampshire',http://www.cnn.com/2016/01/22/politics/hillary-clinton-new-hampshire-bernie-sanders/index.html,CNN,Hillary Clinton,13.0,13.2,51.52,Abortion,1,0,B,1,1,1,1
313,21678835,male,30-49,democrat,Bernie Sanders,KY,First Draft: Donald Trump Turns His Fire on Nikki Haley,http://www.nytimes.com/politics/first-draft/2016/02/18/donald-trump-turns-his-fire-on-nikki-haley/,The New York Times,Donald Trump,5.2,6.4,77.23,Immigration,-1,0,B,-1,-1,3,1
314,21678835,male,30-49,democrat,Bernie Sanders,KY,Op-Ed Columnist: Is There Any Stopping Donald Trump?,http://www.nytimes.com/2016/02/21/opinion/is-there-any-stopping-donald-trump.html,The New York Times,Donald Trump,8.4,8.4,63.7,Abortion,-1,0,B,0,0,3,1
315,27770607,male,30-49,republican,John Kasich,TX,First Draft: Bernie Sanders Releases Tough Ad on Wall Street Speaking Fees,http://www.nytimes.com/politics/first-draft/2016/01/28/bernie-sanders-releases-tough-ad-on-wall-street-speaking-fees/,The New York Times,Bernie Sanders,6.8,8.0,73.17,Foreign Policy/National Security,0,1,B,-1,-1,3,1
316,27770607,male,30-49,republican,John Kasich,TX,"First Draft: Bernie Sanders Raised Over $42 Million in February, Campaign Says",http://www.nytimes.com/politics/first-draft/2016/03/01/bernie-sanders-raised-over-42-million-in-february-campaign-says/,The New York Times,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,0,1,B,0,0,3,1
317,27770607,male,30-49,republican,John Kasich,TX,First Draft: Hillary Clinton to Highlight Core Supporters on Anniversary of Roe v. Wade,http://www.nytimes.com/politics/first-draft/2016/01/22/hillary-clinton-to-highlight-core-supporters-on-anniversary-of-roe-v-wade/,The New York Times,Hillary Clinton,8.7,8.8,62.68,Abortion,1,0,B,-1,-1,3,1
318,27770607,male,30-49,republican,John Kasich,TX,First on XXX: Conservative super PAC to air ad hitting Clinton on paid speech transcripts,http://www.cnn.com/2016/02/26/politics/hillary-clinton-pac-ad-speech-transcripts/index.html,CNN,Hillary Clinton,9.9,10.0,59.64,Campaign Finance,0,1,B,0,0,1,1
319,27770607,male,30-49,republican,John Kasich,TX,Trump criticized for campaign ad showing ‘southern border’ using footage of Morocco,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/lb08SQsvf88/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,Fox News,Donald Trump,12.3,12.4,53.55,Immigration,-1,1,B,1,1,2,1
320,36187807,female,30-49,democrat,Hillary Clinton,IL,First Draft: Bernie Sanders Releases Tough Ad on Wall Street Speaking Fees,http://www.nytimes.com/politics/first-draft/2016/01/28/bernie-sanders-releases-tough-ad-on-wall-street-speaking-fees/,The New York Times,Bernie Sanders,6.8,8.0,73.17,Foreign Policy/National Security,0,0,B,-1,-1,3,1
321,36187807,female,30-49,democrat,Hillary Clinton,IL,"First Draft: Bernie Sanders Raised Over $42 Million in February, Campaign Says",http://www.nytimes.com/politics/first-draft/2016/03/01/bernie-sanders-raised-over-42-million-in-february-campaign-says/,The New York Times,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,0,B,0,0,3,1
322,36187807,female,30-49,democrat,Hillary Clinton,IL,First Draft: Hillary Clinton to Highlight Core Supporters on Anniversary of Roe v. Wade,http://www.nytimes.com/politics/first-draft/2016/01/22/hillary-clinton-to-highlight-core-supporters-on-anniversary-of-roe-v-wade/,The New York Times,Hillary Clinton,8.7,8.8,62.68,Abortion,1,0,B,-1,-1,3,1
323,36187807,female,30-49,democrat,Hillary Clinton,IL,First on XXX: Conservative super PAC to air ad hitting Clinton on paid speech transcripts,http://www.cnn.com/2016/02/26/politics/hillary-clinton-pac-ad-speech-transcripts/index.html,CNN,Hillary Clinton,9.9,10.0,59.64,Campaign Finance,0,0,B,0,0,1,1
324,36187807,female,30-49,democrat,Hillary Clinton,IL,Trump criticized for campaign ad showing ‘southern border’ using footage of Morocco,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/lb08SQsvf88/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,Fox News,Donald Trump,12.3,12.4,53.55,Immigration,-1,0,B,1,1,2,1
325,36461899,male,18-29,republican,Donald Trump,CA,First Draft: Bernie Sanders Releases Tough Ad on Wall Street Speaking Fees,http://www.nytimes.com/politics/first-draft/2016/01/28/bernie-sanders-releases-tough-ad-on-wall-street-speaking-fees/,The New York Times,Bernie Sanders,6.8,8.0,73.17,Foreign Policy/National Security,-1,1,B,-1,-1,3,1
326,36461899,male,18-29,republican,Donald Trump,CA,"First Draft: Bernie Sanders Raised Over $42 Million in February, Campaign Says",http://www.nytimes.com/politics/first-draft/2016/03/01/bernie-sanders-raised-over-42-million-in-february-campaign-says/,The New York Times,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,1,1,B,0,0,3,1
327,36461899,male,18-29,republican,Donald Trump,CA,First Draft: Hillary Clinton to Highlight Core Supporters on Anniversary of Roe v. Wade,http://www.nytimes.com/politics/first-draft/2016/01/22/hillary-clinton-to-highlight-core-supporters-on-anniversary-of-roe-v-wade/,The New York Times,Hillary Clinton,8.7,8.8,62.68,Abortion,0,1,B,-1,-1,3,1
328,36461899,male,18-29,republican,Donald Trump,CA,First on XXX: Conservative super PAC to air ad hitting Clinton on paid speech transcripts,http://www.cnn.com/2016/02/26/politics/hillary-clinton-pac-ad-speech-transcripts/index.html,CNN,Hillary Clinton,9.9,10.0,59.64,Campaign Finance,1,1,B,0,0,1,1
329,36461899,male,18-29,republican,Donald Trump,CA,Trump criticized for campaign ad showing ‘southern border’ using footage of Morocco,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/lb08SQsvf88/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,Fox News,Donald Trump,12.3,12.4,53.55,Immigration,1,1,B,1,1,2,1
330,36761089,female,18-29,no_affiliation,Not Voting,TX,Sanders raised $20 million in January,http://www.cnn.com/2016/01/31/politics/sanders-clinton-trump-cruz-campaign-finance-super-pacs/index.html,CNN,Bernie Sanders,7.9,9.2,70.13,Campaign Finance,1,1,B,-1,-1,1,1
331,36761089,female,18-29,no_affiliation,Not Voting,TX,First Draft: Bernie Sanders a Target of Ads by Republican Donor,http://www.nytimes.com/politics/first-draft/2016/01/25/bernie-sanders-a-target-of-ads-by-republican-donor/,The New York Times,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,0,1,B,-1,-1,3,1
332,36761089,female,18-29,no_affiliation,Not Voting,TX,Ben & Jerry Serve Ice Cream to Voters at N.H. Sanders Rally,http://blogs.wsj.com/washwire/2016/02/05/ben-jerry-serve-ice-cream-to-voters-at-n-h-sanders-rally/,The Wall Street Journal,Bernie Sanders,11.1,8.8,45.76,Campaign Finance,0,1,B,1,1,4,1
333,36761089,female,18-29,no_affiliation,Not Voting,TX,Clinton super PAC gets big donor boost,http://www.cnn.com/2016/02/20/politics/clinton-campaign-donations-super-pac/index.html,CNN,Hillary Clinton,8.0,8.0,64.71,Campaign Finance,1,1,B,-1,-1,1,1
334,36761089,female,18-29,no_affiliation,Not Voting,TX,Donald Trump and the Art of the Mideast Peace Deal,http://blogs.wsj.com/washwire/2016/02/22/donald-trump-and-the-art-of-the-mideast-peace-deal/,The Wall Street Journal,Donald Trump,8.4,8.4,63.7,Foreign Policy/National Security,-1,-1,B,0,0,4,1
335,36313064,male,18-29,democrat,Bernie Sanders,NY,Sanders raised $20 million in January,http://www.cnn.com/2016/01/31/politics/sanders-clinton-trump-cruz-campaign-finance-super-pacs/index.html,CNN,Bernie Sanders,7.9,9.2,70.13,Campaign Finance,1,1,B,-1,-1,1,1
336,36313064,male,18-29,democrat,Bernie Sanders,NY,First Draft: Bernie Sanders a Target of Ads by Republican Donor,http://www.nytimes.com/politics/first-draft/2016/01/25/bernie-sanders-a-target-of-ads-by-republican-donor/,The New York Times,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,1,1,B,-1,-1,3,1
337,36313064,male,18-29,democrat,Bernie Sanders,NY,Ben & Jerry Serve Ice Cream to Voters at N.H. Sanders Rally,http://blogs.wsj.com/washwire/2016/02/05/ben-jerry-serve-ice-cream-to-voters-at-n-h-sanders-rally/,The Wall Street Journal,Bernie Sanders,11.1,8.8,45.76,Campaign Finance,1,1,B,1,1,4,1
338,36313064,male,18-29,democrat,Bernie Sanders,NY,Clinton super PAC gets big donor boost,http://www.cnn.com/2016/02/20/politics/clinton-campaign-donations-super-pac/index.html,CNN,Hillary Clinton,8.0,8.0,64.71,Campaign Finance,0,0,B,-1,-1,1,1
339,36313064,male,18-29,democrat,Bernie Sanders,NY,Donald Trump and the Art of the Mideast Peace Deal,http://blogs.wsj.com/washwire/2016/02/22/donald-trump-and-the-art-of-the-mideast-peace-deal/,The Wall Street Journal,Donald Trump,8.4,8.4,63.7,Foreign Policy/National Security,1,0,B,0,0,4,1
340,2034278,male,30-49,independent_other,Donald Trump,NJ,Sanders raised $20 million in January,http://www.cnn.com/2016/01/31/politics/sanders-clinton-trump-cruz-campaign-finance-super-pacs/index.html,CNN,Bernie Sanders,7.9,9.2,70.13,Campaign Finance,0,1,B,-1,-1,1,1
341,2034278,male,30-49,independent_other,Donald Trump,NJ,First Draft: Bernie Sanders a Target of Ads by Republican Donor,http://www.nytimes.com/politics/first-draft/2016/01/25/bernie-sanders-a-target-of-ads-by-republican-donor/,The New York Times,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,-1,1,B,-1,-1,3,1
342,2034278,male,30-49,independent_other,Donald Trump,NJ,Ben & Jerry Serve Ice Cream to Voters at N.H. Sanders Rally,http://blogs.wsj.com/washwire/2016/02/05/ben-jerry-serve-ice-cream-to-voters-at-n-h-sanders-rally/,The Wall Street Journal,Bernie Sanders,11.1,8.8,45.76,Campaign Finance,1,1,B,1,1,4,1
343,2034278,male,30-49,independent_other,Donald Trump,NJ,Clinton super PAC gets big donor boost,http://www.cnn.com/2016/02/20/politics/clinton-campaign-donations-super-pac/index.html,CNN,Hillary Clinton,8.0,8.0,64.71,Campaign Finance,0,1,B,-1,-1,1,1
344,2034278,male,30-49,independent_other,Donald Trump,NJ,Donald Trump and the Art of the Mideast Peace Deal,http://blogs.wsj.com/washwire/2016/02/22/donald-trump-and-the-art-of-the-mideast-peace-deal/,The Wall Street Journal,Donald Trump,8.4,8.4,63.7,Foreign Policy/National Security,0,1,B,0,0,4,1
345,33245009,female,30-49,independent_other,Bernie Sanders,NC,Message of Bernie Sanders’s New Ad: The Housing Crisis Isn’t Over,http://blogs.wsj.com/washwire/2016/02/19/message-of-bernie-sanderss-new-ad-the-housing-crisis-isnt-over/,The Wall Street Journal,Bernie Sanders,8.7,8.8,62.68,Immigration,1,1,B,0,0,4,1
346,33245009,female,30-49,independent_other,Bernie Sanders,NC,"Ted Cruz: To Help Stop Drug Abuse, Build the Mexico Border Wall",http://blogs.wsj.com/washwire/2016/02/04/ted-cruz-to-help-stop-drug-abuse-build-the-mexico-border-wall/,The Wall Street Journal,Ted Cruz,8.4,8.4,63.7,Immigration,0,0,B,0,0,4,1
347,33245009,female,30-49,independent_other,Bernie Sanders,NC,"Capital Journal Daybreak: Clinton’s Tactic of Emphasizing Experience Is Questioned, More",http://blogs.wsj.com/washwire/2016/01/25/capital-journal-behind-the-scenes-look-at-donald-trumps-attack-strategy-clintons-tactic-of-emphasizing-experience-is-questioned-will-markets-play-role-in-election-2016/,The Wall Street Journal,Hillary Clinton,10.3,9.2,53.21,Foreign Policy/National Security,-1,1,B,0,0,4,1
348,33245009,female,30-49,independent_other,Bernie Sanders,NC,"TOO MUCH SHARING AT STATE? New video suggests Clinton, aides used BlackBerries for sensitive info",http://www.foxnews.com/politics/2016/01/26/video-suggests-clinton-shared-info-that-would-never-be-on-unclassified-system-normally.html,Fox News,Hillary Clinton,13.4,11.2,39.67,Foreign Policy/National Security,1,0,B,1,1,2,1
349,33245009,female,30-49,independent_other,Bernie Sanders,NC,First Draft: Donald Trump Holds Firm on Criticism of George W. Bush,http://www.nytimes.com/politics/first-draft/2016/02/14/donald-trump-holds-firm-on-criticism-of-george-w-bush/,The New York Times,Donald Trump,5.6,6.8,76.22,Foreign Policy/National Security,-1,0,B,-1,-1,3,1
